[2026-04-01 19:30:49] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-04 11:11:44] ERROR: Registration was failed: register.php
[2026-04-04 11:48:34] ERROR: Registration was failed: register.php
[2026-04-05 00:25:32] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-05 22:45:20] ERROR: Registration was failed: register.php
[2026-04-05 23:15:52] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-05 23:33:13] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-05 23:43:39] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-05 23:43:44] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-05 23:43:55] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-06 23:11:53] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-06 23:13:07] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-07 12:33:23] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-07 12:37:58] ERROR: Payment was not created by anton1999@gmail.com
[2026-04-07 23:24:52] ERROR: User not found: login.php
[2026-04-13 12:36:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 15:50:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 15:50:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:33:36] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:33:36] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:33:36] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:33:36] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:49:48] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:49:48] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:49:48] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:49:48] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:49:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:49:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:49:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:49:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:18] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:18] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:18] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:18] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:20] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:20] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:20] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:20] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:40] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:50:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:58:19] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:58:19] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:58:19] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:58:19] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:58:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:58:26] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:58:26] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 16:58:26] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:07:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:07:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:07:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:07:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:07:06] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:07:06] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:07:06] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:07:06] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:38:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:38:59] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:38:59] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:38:59] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:38:59] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:00] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:00] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:00] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:00] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:29] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:29] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:29] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:29] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:36] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:37] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:37] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 17:42:37] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:05:30] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:05:30] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:05:30] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:05:30] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:05:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:05:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:05:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:05:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:06:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:06:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:06:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 18:06:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:25:23] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:25:23] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:25:23] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:25:23] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:29:04] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:29:04] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:29:04] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:29:04] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:48:09] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:48:09] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:48:09] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 19:48:09] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:00:16] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:00:16] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:00:16] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:00:16] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:31:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:31:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:31:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:31:51] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:46:42] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:46:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:46:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:46:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:30] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:31] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:31] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:31] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:33] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:47:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:49:07] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:49:07] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:49:07] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:49:07] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:15] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:15] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:15] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:15] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:25] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:50:35] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:52:18] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:52:18] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:52:18] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:52:18] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:52:34] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:52:34] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:52:34] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 20:52:34] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 21:11:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 21:11:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 21:11:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 21:11:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:32:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:32:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:32:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:32:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:32:59] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:32:59] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:32:59] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:32:59] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:34:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:34:44] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:34:44] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:34:44] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:56] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:56] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:56] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:56] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:56] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:56] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:56] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:56] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:57] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:38:58] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:39:38] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:39:39] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:39:39] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:39:39] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:41:01] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:41:02] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:41:02] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:41:02] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:41:02] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:41:02] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:41:02] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:41:02] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:42:15] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:42:16] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:42:16] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 22:42:16] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:31:05] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:31:06] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:31:06] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:31:06] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:31:39] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:31:39] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:31:39] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:31:39] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:32:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:32:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:32:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:32:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:41] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:44] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:44] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:44] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:54] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:55] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:55] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-13 23:48:55] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:12] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:12] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:12] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:12] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:14] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:14] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:14] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:14] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 00:00:17] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:03] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:04] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:04] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:04] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:04] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:28] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:28] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:28] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 12:57:28] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:28:49] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:28:49] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:28:49] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:28:49] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:57:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:57:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:57:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:57:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:57:43] ERROR: Call to undefined method Monolog\Logger::write()
[2026-04-14 13:57:43] ERROR: Call to undefined method Monolog\Logger::write()
